ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
28,Jan-Erik Aarberg,M,43,170,77,Norway,NOR,1968 Summer,1968,Summer,Mexico City,Sailing,Sailing Mixed Three Person Keelboat,NA
77,Antoine Abang,M,27,166,75,Cameroon,CMR,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Middleweight,NA
98,Hctor Abaunza,M,30,169,75,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Individual",NA
98,Hctor Abaunza,M,30,169,75,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Foil, Team",NA
98,Hctor Abaunza,M,30,169,75,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Team",NA
137,Giordano Giulio Abbondati,M,19,175,64,Italy,ITA,1968 Winter,1968,Winter,Grenoble,Figure Skating,Figure Skating Men's Singles,NA
178,Sayed Abdel Gadir,M,32,180,56,Sudan,SUD,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Lightweight,NA
189,Hwad Ibrahim Abdel Hamid Lumomba,M,NA,162,57,Sudan,SUD,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Featherweight,NA
296,Zambrose Abdul Rahman,M,24,173,64,Malaysia,MAS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,NA
313,"Lawal Kolawole ""Kola"" Abdulai",M,21,172,66,Nigeria,NGR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
313,"Lawal Kolawole ""Kola"" Abdulai",M,21,172,66,Nigeria,NGR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,NA
317,Roosevelt M. Abdulgafur,M,24,181,73,Philippines,PHI,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Freestyle,NA
317,Roosevelt M. Abdulgafur,M,24,181,73,Philippines,PHI,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Freestyle,NA
317,Roosevelt M. Abdulgafur,M,24,181,73,Philippines,PHI,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
317,Roosevelt M. Abdulgafur,M,24,181,73,Philippines,PHI,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
317,Roosevelt M. Abdulgafur,M,24,181,73,Philippines,PHI,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
333,Abdel Wahab Abdullah Salih,M,NA,190,75,Sudan,SUD,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Light-Middleweight,NA
368,Naoki Abe,M,23,173,68,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,NA
368,Naoki Abe,M,23,173,68,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Long Jump,NA
413,Hugo Ral Aberastegui,M,27,186,84,Argentina,ARG,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,NA
469,Tarek Abou Al Dahab,M,28,170,64,Lebanon,LIB,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",NA
469,Tarek Abou Al Dahab,M,28,170,64,Lebanon,LIB,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's Sprint,NA
469,Tarek Abou Al Dahab,M,28,170,64,Lebanon,LIB,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's 1,000 metres Time Trial",NA
469,Tarek Abou Al Dahab,M,28,170,64,Lebanon,LIB,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",NA
497,Waguih Rauf Aboul Seoud,M,22,NA,NA,Egypt,EGY,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Platform,NA
515,Stphan Abrahamian Gonzalez,M,22,NA,NA,France,FRA,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",NA
566,Jos Filipe Abreu,M,20,159,64,Portugal,POR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,NA
566,Jos Filipe Abreu,M,20,159,64,Portugal,POR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,NA
566,Jos Filipe Abreu,M,20,159,64,Portugal,POR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,NA
566,Jos Filipe Abreu,M,20,159,64,Portugal,POR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,NA
566,Jos Filipe Abreu,M,20,159,64,Portugal,POR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Horizontal Bar,NA
566,Jos Filipe Abreu,M,20,159,64,Portugal,POR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Rings,NA
566,Jos Filipe Abreu,M,20,159,64,Portugal,POR,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,NA
605,Fernando J. Abugattas Aboino,M,20,190,80,Peru,PER,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,NA
606,Roberto Abugattas Aboino,M,25,182,77,Peru,PER,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,NA
624,Srr Acar,M,NA,170,78,Turkey,TUR,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
645,Elmer ngel Acevedo,M,19,NA,NA,El Salvador,ESA,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,NA
649,Fernando Acevedo Portugues,M,22,175,65,Peru,PER,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,NA
656,David Laurence Acfield,M,21,178,73,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's Sabre, Team",NA
680,Rita Nikolayevna Achkina,F,30,168,63,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
680,Rita Nikolayevna Achkina,F,30,168,63,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,Bronze
703,"Marianne ""Marjan"" Ackermans-Thomas",F,26,180,70,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's Pentathlon,NA
713,Jos Eugenio Acosta,M,26,173,73,Argentina,ARG,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
713,Jos Eugenio Acosta,M,26,173,73,Argentina,ARG,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
718,Luis Angel Acosta,M,20,180,73,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Backstroke,NA
718,Luis Angel Acosta,M,20,180,73,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 200 metres Backstroke,NA
731,Oliver Acquah,M,22,177,82,Ghana,GHA,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,NA
800,Georgi Mirchev Adamov,M,29,173,64,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,NA
800,Georgi Mirchev Adamov,M,29,173,64,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,NA
