ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
3694,Arne Johan Andersen,M,20,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
3698,Bernhard Vilhelm Andersen,M,28,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
3705,Carl Rudolf Svend Andersen,M,20,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
3709,Jens Christian Ludvig Pedersen (Kristian) Andersen (Bt),M,23,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
3709,Jens Christian Ludvig Pedersen (Kristian) Andersen (Bt),M,23,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",NA
3720,Frithjof Andersen,M,27,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze
3721,Fritiof Normann Andersen,M,21,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 100 metres,NA
3721,Fritiof Normann Andersen,M,21,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 100 metres Relay,NA
3727,Gunnar Andersen,M,30,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
3731,Henry Anders Peter Brask Andersen,M,23,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Cycling,Cycling Men's Sprint,NA
3731,Henry Anders Peter Brask Andersen,M,23,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",NA
3749,Jrgen Marius Andersen,M,34,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver
3778,Sigvard August Andersen,M,26,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Men's Platform,NA
3778,Sigvard August Andersen,M,26,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Men's Plain High,NA
3883,Albert Per Andersson,M,17,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
3887,Anders Wilhelm Andersson,M,44,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
3887,Anders Wilhelm Andersson,M,44,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver
3890,Karl Arvid Andersson (-Holtman),M,23,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
3912,Klas Erik Andersson,M,24,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
3967,"Anders Olof Antonius ""Olle"" Andersson",M,24,NA,NA,Sweden-1,SWE,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Men's Doubles,NA
3980,Robert Theodor Andersson,M,33,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
3980,Robert Theodor Andersson,M,33,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
3985,Selma Augusta Maria Andersson,F,25,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Women's Plain High,NA
3996,"Kletus Vilhelm ""Wille"" Andersson",M,29,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
4059,"Georges Ivan ""Go"" Andr (Monnard-)",M,30,188,85,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres,NA
4059,"Georges Ivan ""Go"" Andr (Monnard-)",M,30,188,85,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres Hurdles,NA
4059,"Georges Ivan ""Go"" Andr (Monnard-)",M,30,188,85,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
4081,Alfred Viggo Emil Andreasen (-Fjordvald),M,24,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Light-Heavyweight,NA
4090,Bror Algot Andreasson,M,33,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",NA
4108,Arnaldo Andreoli,M,26,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
4148,Sidney H. Andrew,M,NA,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,NA
4197,Ioannis Andrianopoulos,M,NA,NA,NA,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
4205,Louis Andrieux,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small-Bore Rifle, Standing, 50 metres",NA
4205,Louis Andrieux,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Small Bore-Rifle, Standing, 50 metres, Team",NA
4208,Robert Andrieux,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Pistol, Team",NA
4224,"Dimitrios ""James"" Andromedas",M,NA,NA,NA,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 110 metres Hurdles,NA
4224,"Dimitrios ""James"" Andromedas",M,NA,NA,NA,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's High Jump,NA
4224,"Dimitrios ""James"" Andromedas",M,NA,NA,NA,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Pentathlon,NA
4224,"Dimitrios ""James"" Andromedas",M,NA,NA,NA,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Decathlon,NA
4228,Jules Androt,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Flyweight,NA
4296,Pierre Angelot,M,NA,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
4331,Milton Sanford Angier,M,20,180,79,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Javelin Throw,NA
4432,Harold Edward Annison,M,24,183,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 100 metres Freestyle,NA
4432,Harold Edward Annison,M,24,183,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 400 metres Freestyle,NA
4432,Harold Edward Annison,M,24,183,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
4432,Harold Edward Annison,M,24,183,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
4436,Pietro Annoni,M,33,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Double Sculls,Silver
4459,Stanislas Anselmetti,M,NA,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres Walk",NA
4459,Stanislas Anselmetti,M,NA,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 10 kilometres Walk,NA
4472,Paul Eugne Albert Anspach,M,38,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Silver
4535,Luigi Paolo Antognini,M,33,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Shot Put,NA
4560,S. Antonidas,M,NA,NA,NA,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Individual",NA
4607,"Kaarlo Johan Jalmari ""Kalle"" Anttila",M,32,167,64,Finland,FIN,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold
4767,Patricio Arabolaza Aramburu,M,27,NA,NA,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Silver
4888,Auguste mile Arbogast,M,19,171,75,France,FRA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 200 metres Breaststroke,NA
4888,Auguste mile Arbogast,M,19,171,75,France,FRA,1920 Summer,1920,Summer,Antwerpen,Swimming,Swimming Men's 400 metres Breaststroke,NA
4949,Karel Ardelt,M,31,NA,NA,Czechoslovakia,TCH,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Men's Singles,NA
4949,Karel Ardelt,M,31,NA,NA,Czechoslovakia-3,TCH,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Men's Doubles,NA
4956,Camillo Arduino,M,24,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Individual",NA
4956,Camillo Arduino,M,24,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Cycling,"Cycling Men's Road Race, Team",NA
4981,Fernande Arendt (-Jamar),F,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Women's Singles,NA
4981,Fernande Arendt (-Jamar),F,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Tennis,Tennis Women's Doubles,NA
4993,Charles Archer Arentz,M,41,180,NA,Mosk II,NOR,1920 Summer,1920,Summer,Antwerpen,Sailing,Sailing Mixed 10 metres,Gold
5002,Paul Arets,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Bronze
5030,Klber Marie Argouac'h,M,24,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 800 metres,NA
5058,"Marcus Mills Pomeroy ""Mark"" Arie",M,38,NA,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,Shooting Men's Trap,Gold
5058,"Marcus Mills Pomeroy ""Mark"" Arie",M,38,NA,NA,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Trap, Team",Gold
5126,Manuel Armanqu Feliu,M,19,NA,NA,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,NA
5160,Beatrice Eileen Armstrong (-Purdy),F,26,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Diving,Diving Women's Plain High,Silver
5235,Adriano Arnoldo,M,NA,192,95,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,NA
5242,Fernand Clment Arnout,M,20,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Weightlifting,Weightlifting Men's Lightweight,NA
5275,Mariano Arrate Esnaola,M,27,NA,NA,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Silver
5290,"Valeriano Pompeo Maurizio ""Valerio"" Arri",M,27,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Marathon,Bronze
5388,Juan Ramn Gregorio Artola Letamenda,M,24,NA,NA,Spain,ESP,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,Silver
5389,Michel Artola,M,38,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",NA
5429,Karl Wilhelm Konrad Arwe (Andersson-),M,22,NA,NA,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
5590,Andreas Asimakopoulos,M,31,NA,NA,Greece,GRE,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,NA
5591,Carlo Asinari Di San Marzano,M,35,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze
5591,Carlo Asinari Di San Marzano,M,35,NA,NA,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",NA
5811,Charles Sydney Atkin,M,31,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Gold
5821,George Thomas Atkinson,M,NA,NA,NA,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
5915,Andr Audinet,M,21,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 1,500 metres",NA
5952,Ejner Hugo Augsburg,M,27,NA,NA,Denmark,DEN,1920 Summer,1920,Summer,Antwerpen,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
5983,Otto Wilhelm Aulie,M,25,NA,NA,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Football,Football Men's Football,NA
